,aweme_id,cid,create_time,user.uid,user.nickname,text,reply_comment_total
15,7289237394534960390,7289346592883426053,2023-10-13,6803729030316688390,Smileng,"Masakit Kitaon😔 nag irog Sina Ang bansa na kung Diin Naging tawo c lord😭. Nakakadurog San puso Subra🥺😥 Nasa Bible .
Mateo 24:6🙏😥",0
16,7289237394534960390,7289346387777487621,2023-10-13,7181696641782121474,Alvin M. Dimasuay,Pagkakatag kayo mag Israel laban lang nang laban mag Israel💓💓🙏😇😢,0
17,7289237394534960390,7303012487657063169,2023-11-19,7235886158122976262,ANIJU 46,Amin 🙏😞😞,0
18,7289237394534960390,7291425988122477318,2023-10-18,7264197955761259525,DomiX🎫 Preset🎟️,preset nmn oh,0
19,7289237394534960390,7289325637449007877,2023-10-13,7280765844417774598,justinesayson888,😢😢😢,0
20,7289237394534960390,7289343368285389573,2023-10-13,7058696336053093403,langga lang sakalam🥰,🥺🥺,0
21,7289237394534960390,7289330190818525957,2023-10-13,7203656263102841861,cirejhnoj😎,🥺🥺🥺🙏,0
22,7289237394534960390,7289341981175923462,2023-10-13,7209470684555543558,daisy lee,😭😭😭😭,0
23,7289237394534960390,7289339304517124869,2023-10-13,7283738586683720710,𝑱𝑨𝒀 𝑳𝑶𝑻𝑺𝑲𝑰𝑬,🥺🥺🥺🥺🙏🙏🙏,0
24,7289237394534960390,7289429598135567110,2023-10-13,7133790678195274778,Mhedz kado,😥😥😥😥🤲🤲🤲,0
25,7289237394534960390,7289425883641889541,2023-10-13,7048207844970202138,saidaminadakl6,😭😭😭,0
26,7289237394534960390,7289424725436252946,2023-10-13,7217819200243401734,CHOU. 200?,🥺🥺😭😭,0
27,7289237394534960390,7289421864308015878,2023-10-13,7238611538696307713,AKAZA.✓,🥺🥺,0
28,7289237394534960390,7289415424989889285,2023-10-13,7049271419096941569,KenLou15😘❤️,🥺🥺🥺🙏🙏🙏💔💔,0
29,7289237394534960390,7289366305697891077,2023-10-13,6929290250759439362,sairamsal,😭😭😭😭🙏🙏🙏,0
0,7287981825274727723,7288547781882676010,2023-10-11,7267038704933192746,Sport Content,So heartbreaking,1
1,7287981825274727723,7288814397391143686,2023-10-11,7050597032544830470,مریم,"You guys are 🤢🤢🤢. You stayed silent when Palestinians were bombed and killed this year, last year, and every other year. I’m sick to my stomach",5
2,7287981825274727723,7295784439308911365,2023-10-30,6974363455793120258,Modestly_sa,"Give Palestinians there homes back, give them ther lands u stole. Ther olive farms u stole. Israel the real terrorist",0
3,7287981825274727723,7288027599874556690,2023-10-09,7287642459391706117,Banks,ישראל❤️,4
4,7287981825274727723,7288412305897292546,2023-10-10,6898635123856786437,מיכאל סימן טוב הזמר שלכם😇,🥰🥰ישראל 👑👑😅,2
5,7287981825274727723,7288426350615216914,2023-10-10,7039417268249527302,יוסף חיים רוקח115,14,1
6,7287981825274727723,7288185636446552840,2023-10-10,6747631350997779462,comfort,😭😭😭😭😭😭😭,0
7,7287981825274727723,7288178319740306219,2023-10-10,6982043457951843334,honeyj440,🥺🥺🥺🥺,0
8,7287981825274727723,7288132850658050859,2023-10-10,6835255257212191749,Shaniece cervantes,🙏🏼🙏🏼🥺,0
9,7287981825274727723,7288652635443462918,2023-10-11,7242591151097021442,Jonnah,😭😭😭🙏🙏🙏🙏,0
10,7287981825274727723,7288556449072268038,2023-10-11,7002177745032119322,❤️navarro❤️,💔💔💔💔🙏🙏😭😢,0
11,7287981825274727723,7288445090094269189,2023-10-10,7067915672416994309,user8950678241185,😭😭😭😭😭,0
12,7287981825274727723,7287996068430873345,2023-10-09,7124253854574052357,👑,🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱,57
13,7287981825274727723,7288121800331019015,2023-10-10,7052811995598849029,user8697208000939,🇮🇱🇮🇱🇮🇱❤️❤️❤️,1
14,7287981825274727723,7288234151647871745,2023-10-10,123178353708191744,Shani Sudri,🇮🇱🇮🇱🇮🇱🇮🇱,4
15,7287981825274727723,7288345625651872514,2023-10-10,7287403029307999234,heyitsvbyso,🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱,2
16,7287981825274727723,7288227308413502209,2023-10-10,7224288401587405829,mendyb,🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱,0
17,7287981825274727723,7287985760434815786,2023-10-09,7095425938775475243,✡️Syrian.Messi✡️,@n a t a l i e,6
18,7287981825274727723,7288402993212392199,2023-10-10,7113487505199334406,AVIVA אביבה דויקר דאוס,🇮🇱🇮🇱🇮🇱🇮🇱,1
19,7287981825274727723,7288722100767965954,2023-10-11,7265706988335989761,🇮🇱,🇮🇱❤️🇮🇱❤️🇮🇱❤️🇮🇱,1
20,7287981825274727723,7288413365721514795,2023-10-10,108017152791580672,🤌🏽,@sav ଓ ˖˚⊹,1
21,7287981825274727723,7288371671769367304,2023-10-10,6100332,Nikol,🇺🇸🥀🇮🇱,0
22,7287981825274727723,7289402651358970625,2023-10-13,6881172324691854342,riki Cohen,🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱,0
23,7287981825274727723,7288937778872058626,2023-10-12,6851637299814728710,Moran,🇮🇱💔🇺🇸💙,0
24,7287981825274727723,7289870377013920520,2023-10-14,6898584257871905797,Yaniv Eytan,❤️🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱❤️,0
25,7287981825274727723,7288787795857228552,2023-10-11,7207878176638764038,455,🥺,0
26,7287981825274727723,7287985920196543275,2023-10-09,6807135815186695174,Dream Dawnb,PLEASE EDUCATE YOURSELVES ON WHAT EVIL ISRAEL HAS BEEN DOING TO PALESTINIANS FOR THE PAST 70 years. 🇵🇸 EDUCATE YOURSELVES 🇵🇸 Free Palestine,115
27,7287981825274727723,7287982973147923246,2023-10-09,6807488327886586885,My Incredible Life,Free Palestine ✊🏿✊🏿✊🏿✊🏿🇵🇸🇵🇸🇵🇸🇵🇸,38
28,7287981825274727723,7288036433738040072,2023-10-09,6748767807079957510,mimamo,I stand with Israel 🇮🇱 Share the video so the whole world will see!!,29
29,7287981825274727723,7287990472252916498,2023-10-09,6862567882300638213,West Bank,Freedom for Palestine 🇵🇸 Freedom for the occupied Al-Aqsa Mosque 🇵🇸 .. We support Palestine,11
0,7288376135795215634,7288519185092854529,2023-10-11,307483937969385472,Cjana 🌼🌼🌼🧁,let raise money n rescue them,29
1,7288376135795215634,7288481026561049376,2023-10-10,7010107407196177413,Samir,"Hopefully they are brought back home safe soon. Next time, hamro Nepal govt shouldn't allow ppl to go to conflict hit places Iraq, Afg, Israel, etc.",16
2,7288376135795215634,7288394044194030337,2023-10-10,7057069929372517381,Basanti Lama706,xito vanda xito uddar garnu paro Nepal sarkar,3
3,7288376135795215634,7288520789686174496,2023-10-11,6841984487783564293,Gringo Rai,Nepal government ta setting milaunu ra vrastachar garnama bg xa hai 😳😳😳,0
4,7288376135795215634,7288508218971685640,2023-10-11,6574759363713859589,Seemran Rai,Nepal Sarkar ko najar kata xa ho pls do rescue them as soon as possible.🙏🙏🙏🙏❤️❤️❤️,1
5,7288376135795215634,7288528701199778567,2023-10-11,6869404038929908741,Pratima 🍂🌸❤️,@Routine of Nepal banda 🇳🇵😩🙏 Please,0
6,7288376135795215634,7288451802659783430,2023-10-10,6643527396446683141,Sagun Uprety,Omg sad news 😭,0
7,7288376135795215634,7288665955419996929,2023-10-11,7206664924063761410,jayasahai,sad news,0
8,7288376135795215634,7288963768930026248,2023-10-12,6661620572872704006,🧿Rita Np🧿,God bless you 😭🙏🙏🙏,0
9,7288376135795215634,7288679206191137537,2023-10-11,6848897631306040326,Yamuna Pathak,please help them🥺🥺,0
10,7288376135795215634,7288702920580252434,2023-10-11,6666736850072371206,ishwori,god bless you all.,0
11,7288376135795215634,7288700684898976513,2023-10-11,6602613013399502853,Ashin,Keeping you all in my prayer🙏🙏,0
12,7288376135795215634,7288669925148394241,2023-10-11,7024789193722725381,raiking123,janeu😄😄😄,0
13,7288376135795215634,7288624943561425666,2023-10-11,7144348555573085210,Gopipatel5176,please help yo Bhai bahini lai,0
14,7288376135795215634,7288665770234823470,2023-10-11,6859916721038640133,Luckytulasha5,Be safe 🙏🙏🙏🙏,0
15,7288376135795215634,7289364581410177794,2023-10-13,7039608492961186817,💫🖤💋💓,nepal sarakar nakanu para xa nepal saraker nu ha plz plz plz plz🥺🥺,0
16,7288376135795215634,7289103812488069906,2023-10-12,6682624231479673861,Obin karki,xito vanda xito uddar garnu paro Nepal sarkar,0
17,7288376135795215634,7288678439526712071,2023-10-11,6893912557842809857,Luxmee Lamsal,nepali sarkar la kan ma tel hara basako ho ki kaya ho please save them as soon as,0
18,7288376135795215634,7288716812303680257,2023-10-11,6741756407275045890,parbati jung  kunwar giri,God bless you 🕉 🙏,0
19,7288376135795215634,7289155919307588354,2023-10-12,7032357522207982598,Linda Ugyen,why they went to that place omg,0
20,7288376135795215634,7288737440348193537,2023-10-11,6786425772896764934,Aaya sunuwar Raistar,god bless you all,0
21,7288376135795215634,7288947476257899266,2023-10-12,7073213002464330754,ཨན ད རན,Please safe them,0
22,7288376135795215634,7288621061633377026,2023-10-11,7128360674892334086,random posts,"it's gonna take time, but u will be safe. don't worry.",0
23,7288376135795215634,7288682391802577666,2023-10-11,7213926058469852161,Tero Budi ko x bf.....,khani sutni bindass tall ma...,0
24,7288376135795215634,7288942554518455042,2023-10-12,6686969418235216902,🇳🇵ayesha khan 🤲,so sad for them,0
25,7288376135795215634,7288686124455740161,2023-10-11,7235240682935075841,y_e_K_s_e,really heart touching plz god save them,0
26,7288376135795215634,7288744943656698632,2023-10-11,6968061792401785862,Tek Dhami,good bless all xiti udar hosh,0
27,7288376135795215634,7288724375691445000,2023-10-11,7034158652710913029,⚜️ᴅᴏɴ.yᴏɢᴇꜱʜ⚜️,call iron man for save U Didi..😂😴👀,0
28,7288376135795215634,7288907042134590226,2023-10-12,7004658548747863046,Niraj Kandel,Lasta mah twh nepal sarkar nai chayeo haii 😏,0
29,7288376135795215634,7288746429132440338,2023-10-11,7106459600673276933,Rabina 💞Pradhan💞,bchara chito udar hos sis brother haruko,0
0,7287187672580377858,7287447508018938656,2023-10-08,6641593150010720262,Notsee hunter🤭,No peace with zionists🗣️🇵🇸,11
1,7287187672580377858,7287576963874013954,2023-10-08,6915725928036287490,♒ J E S H ♒,Amen... The Lord is with Israel,9
2,7287187672580377858,7287278637521371905,2023-10-07,7131645723792196613,Mars,God See everything and everyone!,2
3,7287187672580377858,7287251716347757318,2023-10-07,6875022469213832194,Tukang Halu,clown,0
4,7287187672580377858,7287213070735295237,2023-10-07,6861814594156069893,so1221,🙏Rezo por Israel,12
5,7287187672580377858,7287278653187752722,2023-10-07,7176632232043545602,ولد الشايب,الله ينصركم بنصره,1
6,7287187672580377858,7287387996289073962,2023-10-08,6766824622848934917,user9086510603424,🥰 Amén,0
7,7287187672580377858,7287239198171841287,2023-10-07,7085647739544372230,Galit Moor,"עוד נעשה תחקיר על מה שהיה היום אי@פה היה הפוקוס איפה המשאבים
ניפגש אז ביבי",0
8,7287187672580377858,7287231300267836166,2023-10-07,7010747762599035909,lubegarichard262,Who dares God’s chosen ones and adheres,2
9,7287187672580377858,7287412541390291713,2023-10-08,7175796816419488795,DoubleYou40,terrorist zionist,0
10,7287187672580377858,7287233104204186374,2023-10-07,6897716200085324806,Sayyid Salim Abdulrahman,laana tullah,0
11,7287187672580377858,7287597418119004929,2023-10-08,6822680779299439618,alfa bravo romeo,Hasbunallah Wanikmal Wakil,0
12,7287187672580377858,7287229747929973510,2023-10-07,7137706905811633158,madison!!,I pray 🙏,0
13,7287187672580377858,7287269975528604448,2023-10-07,6887105995996578821,Clayton,"Shut up mummies boy, your days are coming to the fucking end, you Zionist scum",6
14,7287187672580377858,7287261763327345454,2023-10-07,6815732974769472517,Enlightenedspirituallylady71,🙏🙏❤️❤️😇😢,0
15,7287187672580377858,7287228939763860257,2023-10-07,6873329248774865925,Migz,@Mehrbod,2
16,7287187672580377858,7287529369353061153,2023-10-08,7129461812811039749,🤓,🇮🇷❤️🇵🇸,0
17,7287187672580377858,7287424220728001285,2023-10-08,7048837728502776834,wiwitwidiyanto572,👍👍,0
18,7287187672580377858,7287237736711504645,2023-10-07,7056328968748696581,Emma Ebuka759,the Lord is with you,0
19,7287187672580377858,7287903790056784682,2023-10-09,6889811110850659334,Deena 83,I’m so sad for all the innocent ppl stuck in the middle of this all the poor children on both sides no child should go through war ever,0
20,7287187672580377858,7287273192078607136,2023-10-07,6687981128164918278,Adnan Butt,THE TIME HAS COME TO TAKE BACK WHAT BELONGS TO PALESTINE 🇵🇸🇵🇸🇵🇸FREE FREE PALESTINE 🇵🇸 🇵🇸🇵🇸,13
21,7287187672580377858,7287212373169275691,2023-10-07,6793776196251517958,jroberts4479,The citizens of Israel need guns.,7
22,7287187672580377858,7287286153429189418,2023-10-07,6811597089908687878,Lalaland 🌴,Why can’t we all just get along and find peace and resolution. This is what happens when men rule the world…,8
23,7287187672580377858,7287242109702537990,2023-10-07,7188500914150556677,zeeni,Palestine 🇵🇸 🇵🇸 🇵🇸 🇵🇸 🇵🇸 🇵🇸 🇵🇸 🇵🇸 🇵🇸 🇵🇸 🇵🇸 🇵🇸 🇵🇸 🇵🇸 🇵🇸 🇵🇸 🇵🇸 🇵🇸 🇵🇸 🇵🇸 💚,1
24,7287187672580377858,7287224302180877062,2023-10-07,7114058976996492293,محمد🇯🇴😹,🇮🇱💩,2
25,7287187672580377858,7287513319749452562,2023-10-08,7113794947182740482,shafiqfaliq,"you reap what you sow. Don't blame others for what you've done. The world know palestine is always in the right 🇵🇸 not [israel], only ignorant don't",2
